Mass	Q	chi1	chi2	theta1	theta2	phi2-phi	Mismatch	Error
112.5	2.4738148017364106	0.8	0.8	2.878991253095286	2.2124693007366156	3.141590776401842	-2.8221895579246783	0.35666250086250795
112.5	3.1633294308785294	0.8197693686279928	0.7624074731774726	2.8613234817344164	0.6719884137441947	3.141591593727254	-2.68397952692055	0.39942349007201344
112.5	1.8571428571428572	0.8	0.8	2.864591148247864	2.473924480614892	0.04564446314590484	-2.7513900239068194	0.41382488662335715
112.5	3.1633294308785294	0.8	0.8	2.627408393285379	0.9923749426102169	2.4121627604808573	-2.334212636966558	0.45514809545730944
112.5	2.4738148017364106	0.8	0.5	2.618865960121802	1.419112880577482	3.530146205173876e-9	-2.5165194310438728	0.4045740143599392
112.5	2.4738148017364106	0.8	0.2	2.3712479237543227	3.1203403142470103	2.686129748202732	-2.350823839213992	0.41634952622462135
112.5	1.8571428571428572	0.8	0.8	2.110558163460293	2.7675496898456915	0.7385555391203941	-2.3828118470544695	0.3625942431659594
112.5	2.4738148017364106	0.8	0.2	2.091832025420918	2.8058820639599586	3.1415924608745693	-2.1727605110963752	0.31231761048853984
112.5	2.4738148017364106	0.800486518181151	0.7983851649307864	1.8309301582023219	2.790688046342998	3.1426913394808444	-2.0866412412944326	0.256334145461343
112.5	2.4738148017364106	0.8	0.2	1.8271118969819278	2.202293181444222	2.057945194973772	-2.208973063980168	0.2886530575440208
112.5	2.4738148017364106	0.8	0.8	1.8373629910838845	0.7148177930252048	1.5057720989894738	-1.9569189213508678	0.3155925737514152
112.5	2.4738148017364106	0.8	0.2	1.5707963267948966	1.5707963267948966	4.341692134198515	-2.0327206495932795	0.24641754099781263
112.5	2.4738148017364106	0.8	0.8	1.3048968275401016	2.420786089831924	1.5086225485940084	-2.1029036341119633	0.323984207841242
112.5	2.4738148017364106	0.8	0.2	1.3153319097344882	0.9140912395990651	2.07482943374242	-2.011523652143022	0.24915395688171302
112.5	2.4738148017364106	0.8	0.8	1.3110471039419564	0.34699610635149175	3.133202652310444	-1.9990343785852935	0.216542732058005
112.5	2.4738148017364106	0.8	0.2	1.0497606518538236	0.3357098449828392	3.1416123568579737	-2.058518107524962	0.22218400110640163
112.5	1.8571428571428572	0.8050014206396593	0.8013450242992324	1.0391965244841566	0.3406126713932925	0.7794206434388649	-2.1665262009719326	0.30926312132629397
112.5	2.4738148017364106	0.8	0.2	0.7702468216916168	0.06316194635912631	4.380800112035927	-2.1607166895416716	0.2500922000797364
112.5	2.4738148017364106	0.8	0.5	0.5227266934679841	1.7224797730150736	-2.2259232303137057e-8	-2.594869929312038	0.26020631342062694
112.5	3.1633294308785294	0.8	0.8	0.5150848686266716	2.143929150650834	2.421476794688898	-2.055926057425037	0.2750235261876597
112.5	1.8571428571428572	0.8	0.8	0.27682484222017123	0.6679241558698251	1.3835003490566568e-8	-2.252019020026252	0.9007370782487482
112.5	3.1633294308785294	0.8166967927335032	0.7250091613168682	0.27737831338255386	2.4835140961536695	3.141592652829962	-2.1774478108921267	0.2997817773417792
112.5	2.4738148017364106	0.8	0.8	0.2626014004948736	0.9291233528524738	3.141592095894421	-2.197342911464314	0.6064948730618978
112.5	3.1633294308785294	0.8	0.8	3.099803561741819	2.1168481020544223	-5.4369537523891585e-9	-2.726753165553675	0.333010208515105
112.5	3.1633294308785294	0.8	0.5	2.8871229588663123	2.689174531430288	1.6086033434760718	-2.575906847163902	0.49880123563539686
112.5	3.1633294308785294	0.8	0.8	2.863485222953766	1.750092572379851	-1.4019730067560196e-9	-2.3963837544154747	0.60842628200469
112.5	3.1633294308785294	0.8	0.5	2.613754731367654	2.620534268586674	2.1562699140048256	-2.3181797293813173	0.688183202589979
112.5	3.1633294308785294	0.8	0.8	2.6189425715147747	1.3130761858311304	0.2569642418206675	-2.1283527318330773	0.4143905553252899
112.5	3.1633294308785294	0.8	0.5	2.3458961520207824	2.493969994287984	2.3295199088980483	-2.112099013817852	0.35438172193292555
112.5	2.4738148017364106	0.8	0.8	2.3341677242155474	1.8388736414172233	0.0406883422913158	-2.242559798394875	0.4343741435167246
112.5	3.1633294308785294	0.8	0.2	2.1069156829972795	2.450003596945576	3.064369199940579	-2.0763854028165825	0.3073887571568893
112.5	3.1633294308785294	0.7998495611624533	0.799773485850897	2.0940139053566886	0.3486353532820869	0.	-1.9864018297496024	0.2221664133072116
112.5	3.1633294308785294	0.8	0.2	1.8389078966906856	1.9591966164613548	3.1416040367467217	-2.085875051204924	0.21522790123307015
112.5	2.4738148017364106	0.8	0.8	1.8172718241084374	1.0131669084412902	0.38115955142192076	-2.0242795976329133	0.2960840203861171
112.5	3.1633294308785294	0.8	0.2	1.5707963267948966	1.5707963267949085	3.551841815778366	-2.04527309751694	0.3014487061456074
112.5	2.4738148017364106	0.8	0.8	1.3233041569607071	2.1355529803248836	0.36230188288080817	-2.2115494603019865	0.3438510045788311
112.5	3.1633294308785294	0.8	0.2	1.302684761970422	1.1823958887434547	3.1418233128659647	-2.016682549173198	0.25443641830734554
112.5	3.1633294308785294	0.8	0.8	1.04758422575786	2.794819796738264	0.	-2.2239253211723398	0.27854841457948887
112.5	3.1633294308785294	0.8	0.2	1.0347081675247685	0.6899042115302657	3.1421829735928246	-1.920238393801396	0.24922411892811333
112.5	2.4738148017364106	0.8	0.8	0.8072081440609515	1.3037044267141737	6.0969818537508885e-9	-2.1645665388149156	0.25008301794995746
112.5	3.1633294308785294	0.8	0.5	0.7959232585958809	0.6433119612598521	2.3402249043380765	-1.8943915205149935	0.26035669938628186
112.5	3.1633294308785294	0.8	0.8	0.5226625749324242	1.8284519912557928	0.25756447275075417	-1.9779272923520392	0.2020119606685029
112.5	3.1633294308785294	0.8	0.5	0.5299385297259562	0.48588357838110974	2.2719134055544172	-2.139810422577043	0.36736051850779305
112.5	3.1633294308785294	0.8	0.8	0.27858328001651483	1.3901700883053107	0.10947728075582877	-1.9787456506695567	0.235453935918253
112.5	3.1633294308785294	0.8	0.5	0.2545722950058727	0.45146985115952754	1.6120958748693872	-2.3283077926159326	0.665299603588473
112.5	3.1633294308785294	0.8	0.8	0.04267109886430612	1.024308483146786	0.2459025450855359	-2.1075815323770586	0.9328255760468228
112.5	4.	0.8	0.8	2.8751044543868014	2.9711951212448686	-0.03339128273827536	-2.2835651443421923	0.41659764616491524
112.5	4.	0.8183274489886561	0.7316020665753914	2.8261335758777455	1.7322686499519437	0.04972965872424627	-2.1719079342334933	0.3263146753750191
112.5	4.	0.8	0.8	2.6134426649217013	2.696518381210345	2.2136267880889338	-2.104263139719731	0.4946504936544776
112.5	4.	0.8	0.8	2.5804953916889897	1.5110191522503575	0.019317916636342962	-1.9950194372035175	0.6471780731852298
112.5	4.	0.8	0.5	2.3653585284833847	2.8810349346658928	3.1415929514506464	-1.8627261628281313	0.6790853539900946
112.5	4.	0.8	0.8	2.3279650385409325	0.875098459440229	-6.901317999438026e-8	-1.8956518527432458	0.422849036746515
112.5	4.	0.8	0.5	2.0972116636563176	2.4003157939017923	2.3795810755835674	-1.8340413252880337	0.42283072731286464
112.5	4.	0.8	0.8	2.056166034114658	0.2875272844698008	0.005779277026619927	-1.9151808948134694	0.3150230877668734
112.5	4.	0.8	0.5	1.8292098817660405	2.0919398140479344	2.3504799383198467	-1.8126786375304589	0.1644584693893818
112.5	3.1633294308785294	0.8	0.8	1.764608266738885	1.171417395999847	-0.000084563972553588	-1.8602630598084127	0.19540445413784308
112.5	4.	0.8	0.5	1.5707963267948966	1.5707963267948966	4.053169576972755	-1.9274128405680395	0.1350568705906247
112.5	3.1633294308785294	0.8	0.8	1.3769888069640421	1.9701034049710469	-0.000010242098751525721	-2.1302113444739303	0.2642073578286574
112.5	4.	0.8	0.5	1.3125515771762928	1.0448285877184795	2.3548601817589683	-1.995177435814693	0.23466369879541618
112.5	4.	0.8	0.8	1.0854265343104283	2.8540695546073533	-3.0898788381563065e-9	-1.9117463496546458	0.23116651145894246
112.5	4.	0.8	0.5	1.0445527882133157	0.7356275588097894	2.3905576275036493	-1.769383650934876	0.19196709963044706
112.5	4.	0.8	0.8	0.813627584281289	2.2664919169084556	-8.976913213969015e-10	-1.9133759723141355	0.2364036594725143
112.5	4.	0.8	0.5	0.776227380301313	0.2610272511355053	3.207984940345496	-1.9598911253094808	0.1554240487312765
112.5	4.	0.8	0.8	0.5610855103244461	1.6306733761802035	-3.6130739724983666e-9	-1.9330294517076227	0.18759555615274562
112.5	4.	0.8	0.8	0.5293426858184689	0.4221625313609677	2.2998057660525957	-1.8539793200409775	0.24816582901507872
112.5	4.	0.8	0.8	0.3276416193026411	0.979919815507887	1.4480345982519641e-9	-2.168066110386605	0.39398784832517214
112.5	4.	0.8	0.8	0.26245077961336466	0.2511527323763231	1.0979565272708975	-2.0882659693244774	0.22810270201676028
112.5	4.	0.8	0.8	3.141592653589793	3.141592653589793	0.	-2.5317981130602782	0.555151271429454
112.5	4.	0.8	0.8	0.	0.	0.	-2.024666719559457	0.9827211164748152
112.5	4.	0.715	0.8	3.141592653589793	3.141592653589793	0.	-2.431557127061637	2.203772971895663
112.5	4.	0.63	0.8	3.141592653589793	3.141592653589793	0.	-2.563780841513952	1.948776107087863
112.5	4.	0.545	0.8	3.141592653589793	3.141592653589793	0.	-2.5260061531939515	2.7265798792538827
112.5	4.	0.45999999999999996	0.8	3.141592653589793	3.141592653589793	0.	-2.664032242077074	1.9314587275659758
112.5	4.	0.37500000000000006	0.8	3.141592653589793	3.141592653589793	0.	-2.555863281283558	2.1748829195157864
112.5	4.	0.29	0.8	3.141592653589793	3.141592653589793	0.	-2.476867033489748	2.3713272681507807
112.5	4.	0.20500000000000002	0.8	3.141592653589793	3.141592653589793	0.	-2.369666686116937	3.740959299968691
112.5	4.	0.12	0.8	3.141592653589793	3.141592653589793	0.	-2.4495989333776897	3.253772739646711
112.5	4.	0.034999999999999996	0.8	3.141592653589793	3.141592653589793	0.	-2.398719014379952	3.8201114009529413
112.5	4.	0.135	0.8	0.	3.141592653589793	0.	-2.729854045995994	0.7270446983690474
112.5	4.	0.21999999999999997	0.8	0.	3.141592653589793	0.	-2.28520048209901	2.3118178193449244
112.5	4.	0.305	0.8	0.	3.141592653589793	0.	-2.2204750336493317	1.9997819687804819
112.5	4.	0.38999999999999996	0.8	0.	3.141592653589793	0.	-2.185637927305792	1.8708050332273758
112.5	4.	0.4750000000000001	0.8	0.	3.141592653589793	0.	-2.200756217777786	1.719913139529195
112.5	4.	0.56	0.8	0.	3.141592653589793	0.	-2.2723407564488323	2.068924619815674
112.5	4.	0.6450000000000001	0.8	0.	3.141592653589793	0.	-2.371674353112439	2.4408148887744128
112.5	4.	0.7299999999999999	0.8	0.	3.141592653589793	0.	-2.2621669290909048	1.73208714056523
112.5	4.	0.8	0.5600000000000007	0.	3.141592653589793	0.	-2.241767693193852	1.651618455421312
112.5	4.	0.8	0.8	3.01	3.022	4.161	-2.5246712726406897	0.4564070501556785
112.5	4.	0.8	0.8	0.13159265359	0.11959265359	4.161	-2.1029440607619843	0.4059554273956978
150	2.4738148017364106	0.2	0.8	2.613037831276493	1.038402758557847	3.09284782789764	-2.8468132068003933	1.403916044163852
150	1.8571428571428572	0.2	0.5	2.0918354865485282	1.7428077465660858	3.1415927909397827	-3.02348837041865	0.6491463377118132
150	1.	0.8	0.8	1.3418818922066498	2.0694181772476794	3.141579959338126	-2.367822334933146	1.598517819931465
150	1.	0.2	0.2	2.583618960394038	1.6648399176307518	2.8917268395297366	-2.7920156921845276	2.512279843585464
150	1.	0.8	0.8	2.3174633218168417	1.0889634546792402	3.1415176568806245	-2.389678788696286	1.434860297177797
150	1.	0.2	0.2	1.5745730072782427	2.4427006450094155	2.3606608113773726	-2.951405790599969	2.2285231692778957
150	1.	0.2	0.2	1.3029150058677719	2.7571873297188096	2.226802322951408	-3.027861832580287	2.2816730840294834
150	1.8571428571428572	0.2	0.5	2.3379614054308013	1.031550206442213	2.3709567834536682	-3.3461648345534405	0.7609514555481633
150	1.	0.2	0.2	1.023284873818668	2.784518869646149	1.5668319381473155	-3.0548441861264153	2.4450485584432333
150	1.8571428571428572	0.2	0.8	0.7763195896854678	2.432388187106935	2.3380524593255294	-3.1029600547137575	0.8922832868793626
150	1.8571428571428572	0.2	0.8	2.882905881097226	0.705789252608118	2.4130641409017985	-3.143482469141427	0.9185157895195842
150	1.8571428571428572	0.2	0.5	1.5707963267948966	1.5707963267948966	3.767033284510273	-2.9733948818907545	1.0439127415441447
150	1.8571428571428572	0.2	0.8	0.2653896222071728	2.4334983227462716	2.406834211004793	-3.1197198190936977	0.5712455096787585
150	1.8571428571428572	0.2	0.8	2.368065683780258	0.7066135581374801	2.3355090288814084	-3.078255455582894	0.4970119050562714
150	1.	0.2	0.2	2.118569735601391	0.3564333700486144	1.565730003592711	-2.961761536980757	2.2771547936811767
150	1.8571428571428572	0.2	0.5	0.8081774901113783	2.1047774720127346	2.3743666212872454	-3.155139357619526	0.7614373427846196
150	1.	0.2	0.2	1.847702662403788	0.3605198338862784	2.2386630855621963	-2.9872857282449026	2.22171019830407
150	1.	0.2	0.2	1.5676620199970863	0.6978929686682659	2.360777262342211	-2.9722395469480873	2.1802918839787204
150	1.	0.8	0.8	0.8241293087363977	2.0526292179560546	3.1416418059803117	-2.3088261666147365	1.4910238319946807
150	1.	0.2	0.2	0.565299449679115	1.472832832821121	2.8708948043178126	-2.9747726396920644	2.335280329531372
150	1.	0.793667130480461	0.8000133567962622	1.8281524066133197	1.0428080606801133	3.1368692809965824	-2.2736918107056963	1.431768151578664
150	1.8571428571428572	0.2	0.5	1.0497570174650774	1.3987848675737835	3.141592788949478	-3.033031807672574	0.722300522465489
150	2.4738148017364106	0.2	0.8	0.5320608821028424	2.1000342269323373	3.085403054704076	-3.0056119111303063	0.8238863192670794
150	3.1633294308785294	0.2	0.8	2.611830571372854	1.7501661616026993	3.1072718744453915	-3.025366540801198	0.6741832450374777
150	4.	0.2188388017032146	0.7990999275185281	2.8758480842745806	0.348022778008993	3.1449095634398816	-3.0994918284856006	0.4321496028626783
150	1.8571428571428572	0.2	0.2	2.864767811494787	2.4736684972084646	-1.1424830722186697e-10	-3.3915559985792725	0.28358333282032805
150	3.1633294308785294	0.2	0.2	2.626710788914279	0.9964722844952205	2.4193737022038566	-3.2313085493047127	0.41420024735155586
150	1.	0.5	0.5	2.6194588670186474	1.3936490437083346	3.089118980802504	-2.7790106964950647	1.3299725564410716
150	3.1633294308785294	0.2	0.8	2.614546307454054	1.0526226194151937	1.566574048329291	-3.046458180832754	0.9741134636210471
150	1.8571428571428572	0.2	0.2	2.1103597094275552	2.769159260831407	0.7348366121093021	-3.189895764827449	0.8961780139930392
150	3.1633294308785294	0.2	0.8	1.8504266028257579	2.0808285713336643	2.3748110905915674	-2.7742954395635637	0.5311203214147168
150	2.4738148017364106	0.2	0.2	1.830549556800736	2.7945268574858386	3.1199479868790445	-3.0973992866126756	0.816754490915911
150	1.	0.5	0.5	0.7698651194893754	2.803173440463473	1.5655230706913938	-2.8945841562774084	1.8537759794131639
150	3.1633294308785294	0.2	0.5	1.5692193441000222	2.092804711026776	2.367034608626668	-3.0053013004175666	0.47312507334459053
150	2.4738148017364106	0.2	0.8	1.5707963267948966	1.5707963267948966	4.35676520188948	-2.676168991925723	1.4689925753496462
150	3.1633294308785294	0.2	0.5	1.5724213895166854	1.0485662626857348	2.367125743383722	-2.8185782965617507	0.44922698626525237
150	1.	0.5	0.5	2.3715135842360304	0.33886754160998106	1.5666000348494962	-2.648731727647111	1.1434191156155904
150	2.4738148017364106	0.2	0.2	1.3110449657749355	0.34703329078349815	3.1247753606929964	-3.011645547803446	0.52707816552016
150	3.1633294308785294	0.2	0.8	1.2942210174251272	1.0523235066607661	2.3798640934456947	-2.6929434672632118	0.5998956101995491
150	1.8571428571428572	0.2	0.2	1.0317770134584565	0.36798314339307536	0.7242694577898638	-3.1899428765190545	0.932405720991066
150	3.1633294308785294	0.2	0.8	0.5273843076605963	2.0884804451936265	1.5676107763157794	-3.003456260793446	0.5669921433326587
150	1.	0.5	0.5	0.5230818698213144	1.7474626639735968	3.076760642520662	-2.7332776673182586	0.9192517112759112
150	3.1633294308785294	0.2	0.2	0.5148777484876945	2.145144528037091	2.4193310731941917	-3.2707509794156735	0.7382916151995366
150	1.8571428571428572	0.2	0.2	0.2768248421940848	0.6679241559724641	5.866417922336381e-11	-3.4642891638865896	0.6800663187516993
150	4.	0.2	0.5	0.2546183966257242	2.790577662685386	2.793240202881958	-3.2168853631052348	0.4794765714116633
150	3.1633294308785294	0.2	0.8	0.5302353915611763	1.3908181201425607	3.115765130391895	-2.728526935543086	0.8854338140034539
150	2.4738148017364106	0.2	0.8	2.8881815407778593	2.856407509927321	2.27088932788019	-3.2659262371612816	0.38737571104732527
150	1.8571428571428572	0.5	0.5	2.8803730694005876	0.7101317916794336	2.350646907040364	-3.278962936594801	0.63103084123187
150	2.4738148017364106	0.2	0.8	2.609847499268423	2.84271150079268	1.436284959246114	-3.2653497621069794	0.43623454698488523
150	4.	0.20053804941632858	0.8011780731123167	2.6192088397549953	2.791938632655827	0.05762572991002153	-3.046322656452534	0.46099558886356584
150	1.	0.2	0.5	1.8140161627822293	2.7918780790106177	0.06139499931612788	-3.176527816565181	1.152043032362516
150	4.	0.2	0.8	2.360688766430507	2.4420446064586843	0.7537762021557582	-2.9317898024839844	0.3452837375027393
150	1.8571428571428572	0.2	0.8	2.870104728963818	1.7549460720753038	1.4352300938405727e-7	-2.8354484509234124	0.9916125163764156
150	3.1633294308785294	0.2	0.8	2.105560641889202	2.0863934916919438	0.8283371437842303	-2.914774005818192	0.3653989696869993
150	1.	0.2	0.8	0.8202977232103961	2.074611939264946	3.141489630524298	-2.6748495203716107	0.8284563176500721
150	1.8571428571428572	0.2	0.8	2.354037668311092	1.3924830443449079	0.7929432123748189	-2.849154283701257	0.2956486442513289
150	1.	0.2	0.8	1.3166479687112786	1.7409780104874777	3.1415935963633372	-2.594907304310578	1.011798431166222
150	1.	0.5	0.5	1.5707963267948966	1.5707963267948966	4.4285948711763625	-2.8057877675278293	1.2508512022479812
150	1.	0.2	0.8	1.824979243865008	1.4006114879196079	3.141594950860962	-2.626653235646833	0.7753131760158397
150	1.8571428571428572	0.2	0.8	0.7888836567625361	1.748284202599275	0.7958718112716998	-2.873416925743627	0.46386555674145746
150	1.	0.2	0.8	2.321295147666495	1.0669806568812152	3.1414970494028482	-2.6076215101945954	0.7986639117536687
150	3.1633294308785294	0.2	0.8	1.0375354676211563	1.0514739698699704	0.8290356555809621	-2.6979132145096303	0.40600717555819404
150	1.8571428571428572	0.2	0.8	0.2714880904679127	1.386646542476643	0.0011811208454803519	-2.9385199855717596	0.6176267894951932
150	4.	0.2	0.8	0.7822635666097604	0.6935751251659117	0.7540457209991724	-2.6350506551294535	0.2437936896171142
150	1.	0.2	0.5	1.3279313519550822	0.3493132999282064	-3.5108064549735755e-9	-3.0077637858638635	1.00421247863527
150	4.	0.2006056774789161	0.800102483318963	0.5225852189855753	0.34820874888981335	0.01704700062511221	-2.5703402220796976	0.28396656127100933
150	2.4738148017364106	0.2	0.8	0.528301343324446	0.30779625726793514	1.4350980971182388	-2.804473830730975	0.7154643949115
150	1.8571428571428572	0.5	0.5	0.26137424301544415	2.4312495174704365	2.3511962828836266	-2.869006693133581	0.7692035365438464
150	2.4738148017364106	0.2	0.8	0.2589673411504325	0.27742873866578893	2.289433058706587	-2.8333434916742846	0.9635979992620395
150	1.8571428571428572	0.5	0.2	3.132022380475667	1.7554386413490188	-1.7747817725857848e-9	-3.1625837380835815	0.5453707783460578
150	1.	0.8	0.2	3.127510351283769	1.7763465303840542	-5.590292866870427e-9	-3.407318263042685	0.6899705198544126
150	1.8571428571428572	0.5	0.8	2.633390332507633	1.7398019412289938	2.356024222561225	-2.8239431957994943	0.3583803544147062
150	2.4738148017364106	0.5	0.5	2.6221513528447415	0.7006652064900658	2.91745755903109	-2.898917406657608	0.2970897184346947
150	1.8571428571428572	0.5	0.5	2.618632401912736	1.4004788004529134	1.567038845639494	-3.099761676091219	0.37947117114912055
150	1.	0.8	0.8	1.575505520963679	2.441252484462972	2.3604941050492108	-2.792124094877931	0.434097967415839
150	1.	0.8	0.5	2.8883880587161186	1.05956501598254	0.16175229814671915	-2.844209389618323	0.7278979122974635
150	1.8571428571428572	0.5	0.8	2.5960060613779596	0.7488637152148933	0.38958341343094866	-2.901196069551072	0.4063283594911372
150	1.	0.2	0.8	2.8955742113173906	1.7455718924138723	3.1415926422482268	-2.742155799052048	0.6819947856795544
150	1.	0.2	0.8	0.5472607585874968	2.0887271354444596	0.7768867618216606	-2.6413400564560634	0.8713670486475457
150	1.	0.8	0.2	1.8406190435690908	1.0492836488613557	1.5539719849526876	-2.628413669078465	0.969306049371713
150	1.	0.5	0.5	1.5707963267948966	1.5707963267948966	4.996183089593028	-2.7692484720870136	1.1759769745678863
150	1.	0.8	0.2	1.3021983482993065	2.086870950977783	1.556225986349825	-2.740186263822789	0.916507363873308
150	1.	0.2	0.8	2.5994734060206435	1.0520987907049362	0.7616348964599697	-2.711782544216774	0.6621738136550982
150	1.	0.2	0.8	0.2464084684823374	1.3959966288444734	3.08645992553748	-2.7314911169843183	0.6242431378041521
150	1.8571428571428572	0.5	0.8	0.5376280228302855	2.4058117898824003	0.19162771594089925	-3.023271593662284	0.9466162449086035
150	1.	0.8	0.5	0.2520603453554434	2.0825529746688964	0.10675266002177082	-2.5845248546321247	0.48464170124883604
150	1.	0.8	0.8	1.56863137172105	0.6963831401656587	2.360955511931389	-2.369944210458074	0.4596019763130062
150	1.8571428571428572	0.5	0.5	0.5231183855248978	1.740837424051452	1.567546558454223	-2.7712548227618377	0.6190338558345243
150	2.4738148017364106	0.5	0.5	0.5220711349182234	2.428596902650037	2.946134700702408	-2.6848029818579686	0.8255813412295213
150	1.8571428571428572	0.5	0.8	0.5120736824252965	1.3976554282575895	2.359321441826838	-2.53942190505514	0.46571512971383927
150	1.	0.8	0.2	0.01408229629620455	1.365246134485522	3.5234527498369134e-9	-2.893255036957716	1.018177808352166
150	1.8571428571428572	0.5	0.2	0.009570275572798569	1.3861540143790239	-2.65706998408667e-9	-2.9563251934818493	0.9329716532243596
150	3.1633294308785294	0.5	0.8	2.8679884550270347	1.391216454887508	3.1118542450686624	-2.9079722402420565	0.39977495428021814
150	2.4738148017364106	0.4109321636310151	0.7730025066257066	2.835376595810385	3.1121375207750526	0.06282749579877779	-3.0645193431748807	0.46095195689484414
150	2.4738148017364106	0.5	0.8	2.614152671538951	2.077788633293497	2.3594368885577124	-2.634193220827659	0.29302679737535703
150	2.4738148017364106	0.5	0.2	2.614760621996694	2.9866005056144744	0.2249762726998998	-2.889236759421798	0.49294919667686554
150	1.8571428571428572	0.5	0.5	2.609961308262454	2.153377086867365	0.5941319310653066	-2.9969262579010993	0.38434772132344114
150	2.4738148017364106	0.5	0.2	2.365366387253092	2.329128574954559	1.6769512935629038	-2.6088991847206477	1.270026304035635
150	1.	0.8	0.8	3.1342920738312587	1.3978780745138721	0.44168110589597864	-2.6581656673813487	0.3140327635390808
150	2.4738148017364106	0.5	0.2	2.1051394398617504	1.9978715016143165	1.719040571182803	-2.470259125424197	0.9940867037448978
150	2.4738148017364106	0.5	0.5	1.8305524939930196	2.794474817624987	3.1138967198853966	-2.4214343201385997	0.5505232379772051
150	2.4738148017364106	0.5	0.2	1.8446736550477052	1.6806932743381782	1.7647825028759307	-2.415959365009603	0.5134214649085144
150	1.	0.20325682531753606	0.8009232687695231	1.5938379492926984	1.7431118586533012	0.10075913100924803	-2.651429531406115	0.9411610591868326
150	2.4738148017364106	0.5	0.2	1.5707963267948966	1.5707963267948966	4.46349657733935	-2.419623279272065	0.27196088529464507
150	1.	0.20393275319963403	0.800125038201273	1.5649981649864337	1.393864557694424	0.03820949760986917	-2.6691688906403224	0.7033283764004404
150	2.4738148017364106	0.5	0.2	1.2979696366042017	1.4453140922072893	1.7694190439672106	-2.499831285203332	0.31922822777664805
150	2.4738148017364106	0.5	0.5	1.3110460781713467	0.34701394578063405	3.1284659291250123	-2.394980104572246	0.3606026284193188
150	2.4738148017364106	0.5	0.2	1.0370416594507366	1.1351904985296635	1.7244136805165573	-2.5053712700848045	0.5504414578019866
150	1.	0.8	0.8	0.006605712798060742	1.743719481511139	3.8596250734564995e-9	-2.377054808986008	0.3600717098094214
150	2.4738148017364106	0.5	0.2	0.7764372561254169	0.809343998276962	1.6802432999216557	-2.5075325038993417	0.6216368346366345
150	1.8571428571428572	0.5	0.5	0.5353978515870097	0.9802831673134539	0.6149568273705178	-2.8722543393409805	0.42180664746658486
150	2.4738148017364106	0.5	0.2	0.5268761311183727	0.1526025388580771	0.1162679676481908	-2.4537267092322224	0.5703520431464912
150	2.4738148017364106	0.5	0.8	0.5277962565832276	1.0630190362106635	2.360891950685052	-2.3008034992194144	0.5626018616167955
150	2.4738148017364106	0.4127946159753128	0.7645044420369003	0.3096441188102763	0.01447285901528111	0.07506041564247003	-2.7306629959674344	1.4079999934188283
150	3.1633294308785294	0.5	0.8	0.2737862763303259	1.7500633703768815	3.1415926193291397	-2.4509822472117873	0.7003686319093959
150	1.	0.5802071552092811	0.761533301577768	2.970401545446528	2.820883843499048	0.443409424432916	-3.429549596675416	0.3052255202487966
150	4.	0.4852338939029454	0.44735779138323567	2.866534290998926	2.730335119716212	3.48419230487765	-2.849242767958267	0.42098573336954553
150	3.1633294308785294	0.5	0.8	2.879160630476684	2.0870670661207655	0.12947395291488853	-2.7667034922091487	0.5781628182074069
150	2.4738148017364106	0.5016918796477725	0.8010232940009006	2.6179573488451355	2.7908417399322083	0.05395588069766727	-2.7648309417998544	0.6474165987320873
150	1.	0.8	0.5	2.3552808664249265	2.797165947398665	0.2639233603720339	-3.0290551369542693	0.3954645677651361
150	2.4738148017364106	0.5	0.8	2.3602012813274373	2.443461476797363	0.7346553701985279	-2.6626592505064752	0.5869261011832835
150	1.8571428571428572	0.8	0.5	2.0978795558091856	2.0581145486232897	3.1429555681865238	-2.4301564103655013	0.6738830653155171
150	1.	0.5	0.8	2.10703673513402	2.0905687943105247	0.8063160583663468	-2.8231777274474474	0.45543410022042385
150	4.	0.5	0.8	2.0831002740793534	0.05485120111731634	0.02675063649401381	-2.3079093770940085	0.5391057425719721
150	4.	0.5	0.5	1.8274958657658968	1.733195664431628	3.141596625716601	-2.318308860094927	0.22485421986386894
150	3.1633294308785294	0.5	0.8	1.5662861469760072	2.8281814122966686	0.9248542421486619	-2.4788525221342605	0.28103443000060274
150	3.1633294308785294	0.5	0.2	1.5707963267948966	1.5707963267948966	6.096768278540375	-2.5062279013001647	0.35506308538505077
150	3.1633294308785294	0.5	0.8	1.5763637960737118	0.29120101203550025	0.8631592458453164	-2.1848604919270413	0.239709637429409
150	4.	0.5	0.5	1.3140963897531732	1.408396768387557	3.141594418152975	-2.179817106770721	0.23882456703041569
150	4.	0.5	0.8	1.0584922521203706	3.0867618488171535	-8.127647305623024e-8	-2.458348150143152	0.300657756755133
150	1.	0.5	0.8	1.0417969437118524	1.0465260700968897	0.8058302837559456	-2.572948516207761	0.5469372616132527
150	1.8571428571428572	0.8	0.5	1.0437132877103217	1.0834770797728621	3.141599672608165	-2.2712919618079437	0.31838247171670564
150	2.4738148017364106	0.5	0.8	0.7844490726364635	0.6851981272460902	0.7346514428905739	-2.3541861149508723	0.5001016979739936
150	1.	0.5619839560515719	0.7542665906512871	0.9309712760116094	0.3806927393202957	0.08108403220872976	-2.565724437473506	0.7645557710048699
150	2.4738148017364106	0.5021300503719409	0.7985975460548348	0.5242464119011137	0.3474718604869302	0.010234403404092573	-2.540181155539076	0.7773136333978728
